WORD,POS_TAG,COUNT
기레기,NNG,3
발해,NNP,3
당사,NNG,3
시니어,NNG,3
계책,NNG,3
고진감래,NNG,3
쳐들어가,VV,3
효성,NNG,3
우열,NNG,3
형세,NNG,3
사이비,NNG,3
진귀하,VA,3
설상가상,NNG,3
소귀,NNG,3
인과응보,NNG,3
부귀,NNG,3
꾸밈,NNG,3
파렴치하,VA,3
파죽지세,NNG,3
함흥차사,NNG,3
형설지공,NNG,3
호구지책,NNG,3
부릅뜨,VV,3
호연지기,NNG,3
에드,NNP,3
말벌,NNG,3
대공,NNG,3
아니오,IC,3
씨엠,NNG,3
포메리안,NNG,3
세팅하,VV,3
받이,NNG,3
네놈,NP,3
물거품,NNG,3
맞는,NNG,3
로군,EF,3
왕성,NNG,3
변덕,NNG,3
판매원,NNG,3
여학교,NNG,3
무비,NNG,3
새별,NNG,3
오설록,NNP,3
가르시니아,NNG,3
손세,NNG,3
미르,NNP,3
미열,NNG,3
곤졸라,EC,3
어글리,NNG,3
왓차,NNP,3
스위트홈,NNP,3
맙소사,IC,3
하차,NNG,3
팽현숙,NNP,3
웅진,NNP,3
부가세,NNG,3
비엔나,NNP,3
구슬비,NNG,3
퐁당,NNP,3
영생,NNG,3
권능,NNG,3
마후마,NNG,3
뒤숭숭,MAG,3
이쿼,NNG,3
이까,NNP,3
잇츠,NNG,3
정성스레,MAG,3
브루,NNG,3
콜드브루,NNG,3
리치,NNP,3
야만인,NNG,3
파닭,NNG,3
반숙,NNG,3
약산성,NNG,3
저자극,NNG,3
조밀하,VA,3
제고,NNG,3
제형,NNG,3
훼방,NNG,3
광주리,NNG,3
무관,NNG,3
속죄함,NNP,3
구세주,NNG,3
멸균,NNG,3
거치대,NNG,3
얼렁,NNG,3
공학과,NNG,3
링겔,NNG,3
카레라,NNP,3
캐롤송,NNG,3
브라운관,NNG,3
간치수,NNG,3
전인화,NNP,3
는지라,EC,3
당선자,NNG,3
독려하,VV,3
블랙피트,NNG,3
골판지,NNG,3
홈베이킹,NNG,3
캔디캔디,NNG,3
러브레터,NNG,3
피오,NNP,3
군포,NNP,3
팬트리,NNG,3
우중충하,VA,3
마니,NNG,1
구로구,NNP,3
호찜,NNG,3
미생,NNP,3
차돌,NNG,3
배틀그라운드,NNG,3
플레이스테이션,NNG,3
레이스,NNG,3
케이에프,NNG,3
쫀득,MAG,3
신년회,NNG,3
신청곡,NNG,3
쨍그랑,MAG,3
버튼,NNP,3
육각형,NNG,3
노마드,NNG,3
오트,NNG,3
관제,NNG,3
염원,NNG,3
성큼,MAG,3
녹음실,NNG,3
채환,NNG,3
복수동,NNP,3
쥬쥬,NNG,3
꿀잼,NNG,3
소복이,MAG,3
손예진,NNP,3
북카페,NNG,3
씨부리,VV,3
낄낄낄,MAG,3
흑흑,MAG,3
뷰티풀,NNG,3
키키,NNP,3
크크크,NNG,3
핼스장,NNG,3
계설하,VV,3
펜스,NNG,3
고출력,NNG,3
컨버전,NNG,3
결정성,NNG,3
광도,NNG,3
청색,NNG,3
선영,NNP,3
스위트,NNG,3
변변하,VA,3
도전자,NNG,3
비타,NNG,3
성숙,NNG,3
신관,NNG,3
적응기,NNG,3
백정,NNG,3
택지,NNG,3
건립되,VV,3
취득세,NNG,3
귀마개,NNG,3
성내,VV,3
중요도,NNG,3
아기용품,NNG,3
예방법,NNG,3
뒷쪽,NNG,2
내의,NNG,3
탈장,NNG,3
평행하,VV,3
뒷머리,NNG,3
구비되,VV,3
브롤,NNG,3
스타즈,NNP,3
건조대,NNG,3
자하,NNP,3
주글라,NNG,3
브라더스,NNP,3
홀짝,NNG,3
매집하,VV,3
매집,NNG,3
신주,NNG,3
증자,NNG,3
공매도,NNG,3
재무제표,NNG,3
버드,NNP,3
부수입,NNG,3
초능,NNG,3
예적금,NNG,3
파이어,NNG,3
펀딩,NNG,3
품앗이,NNG,3
참신하,VA,3
인데,NNP,3
레이첼,NNP,3
모니카,NNP,3
행정권,NNG,3
총리령,NNG,3
불일치,NNG,3
쪄내,VV,3
사기업,NNG,3
합명,NNG,3
합자,NNG,3
회의감,NNG,3
딴짓,NNG,3
털보,NNG,3
굿나잇,NNG,3
킬로사우루스,NNG,3
톱스,NNG,3
트라이아스기,NNG,3
헤레라,NNP,3
디플로도쿠스,NNG,3
우루스,NNP,3
갈고리,NNG,3
훈제란,NNG,3
마리네이드,NNG,3
바우처,NNG,3
대역,NNG,3
국제기구,NNG,3
윤심덕,NNP,3
투신하,VV,3
방정환,NNP,3
득실,NNG,3
로테이션,NNG,3
나이팅게일,NNP,3
몽글,NNG,3
살포시,MAG,3
유현준,NNP,3
변창흠,NNP,3
모더나,NNG,3
남서쪽,NNG,3
군무,NNG,3
북돋,VV,3
낙농,NNG,3
훌훌,MAG,3
샛강,NNG,3
풀씨,NNG,3
포마드,NNG,3
찌릿,NNP,3
아이스하키,NNG,3
환경부,NNG,3
전기료,NNG,3
입수,NNG,3
제린이,NNG,3
정치사,NNG,3
재림,NNG,3
재희,NNP,3
에르,NNG,2
메트,NNG,3
귀감,NNG,3
속독,NNG,3
비양심,NNG,3
비니,NNP,3
렘브란트,NNP,3
우풍,NNG,3
신혜선,NNP,3
입꼬리,NNG,3
모욕감,NNG,3
항성,NNG,3
어묵국,NNG,3
푸석푸석,MAG,3
납득하,VV,3
이역,NNG,3
박효신,NNP,3
명관,NNG,3
넉넉,MAG,3
전람회,NNG,3
원액,NNG,3
고덕동,NNP,3
학군지,NNG,3
얼간이,NNG,3
호이비에르,NNP,3
해프닝,NNG,3
디엠,NNG,3
김동률,NNP,3
측만증,NNG,3
다행이,NNG,3
강등,NNG,3
조지아,NNP,3
증명서,NNG,3
정차하,VV,3
발부,NNG,3
매니지드,NNG,3
부담액,NNG,3
부담금,NNG,3
코페이,NNP,3
피피오,NNG,3
벼락치기,NNG,3
콜럼비아,NNP,3
코넬,NNP,3
장려,NNG,3
뗀석기,NNG,3
도플갱어,NNG,3
점집,NNG,3
적립하,VV,3
샤시,NNG,3
육인,NNG,2
꼬들,VV,3
단계별,NNG,3
경주로,NNG,3
콩비지,NNG,3
자스민,NNG,3
채무자,NNG,3
되직하,VA,3
조랭이,NNG,3
개관,NNG,3
연주자,NNG,3
면목,NNG,3
전리품,NNG,3
호너,NNP,3
스트리트,NNP,3
종택,NNP,3
응모자,NNG,3
유유자적,NNG,3
아인스,NNG,3
창건하,VV,3
도읍지,NNG,3
유유히,MAG,3
껌뻑,MAG,3
사장실,NNG,3
저작물,NNG,3
팝업,NNG,3
기재부,NNG,3
주최하,VV,3
기조,NNG,3
정전,NNG,3
천랩,NNP,3
인덱스,NNG,3
보들보들,NNG,3
출출,NNG,3
행군,NNG,3
물새,NNG,3
쓸쓸히,MAG,3
수송,NNG,3
리오,NNP,3
대리업,NNG,3
화태도,NNG,3
화태,NNP,3
화태대교,NNG,3
호국,NNG,3
봉산동,NNP,3
극동항,NNG,3
대평동,NNP,3
이름나,VV,3
하꼬방,NNG,3
상담실,NNG,3
오도독,MAG,3
꽃비,NNG,3
경포호,NNP,3
허엽,NNG,3
향연,NNG,3
할랄,NNG,3
교육생,NNG,3
깡깡,MAG,3
남항동,NNP,3
갑판,NNG,3
쇠망치,NNG,3
개통되,VV,3
닻,NNG,3
감돌,VV,3
오션뷰,NNG,3
예술품,NNG,3
학살되,VV,3
등명대,NNG,3
참수리호,NNP,3
남짓하,VA,3
조타실,NNG,3
매혹,NNG,3
미남크루즈,NNG,3
암석,NNG,3
빅토르,NNP,3
농눅,MAG,3
박지훈,NNP,3
크로아상,NNG,3
송구영신,NNG,3
고메,NNG,3
혜린이,NNG,3
손오공,NNP,3
추매,NNG,3
여자여자하,VA,3
대표단,NNG,3
참하,VA,3
고마주,NNG,3
투숙객,NNG,3
월정교,NNG,3
카약,NNG,3
선셋,NNG,3
신선대,NNP,3
맨션,NNG,3
보울,NNG,3
멜로우,NNP,3
서프,NNP,3
충주호,NNP,3
두베카페,NNG,3
섬,NNB,3
한줄기,NNG,3
월영교,NNP,3
걸터앉,VV,3
영산,NNG,3
푸릇하,VA,3
속소,NNG,3
진곶내,NNP,3
도두봉,NNP,3
천장호,NNP,3
대한제국,NNP,3
탑정호,NNP,3
서동요,NNP,3
시그니쳐,NNG,3
휴식형,NNG,3
대천,NNG,3
홍원막,NNG,3
농기구,NNG,3
독기,NNG,3
머빈,NNG,3
스워프,NNG,3
아귀,NNG,3
정마담,NNG,3
바이두,NNP,3
피,NNP,2
후련,MAG,3
내진,NNG,3
예심,NNG,3
김교수,NNP,3
연주곡,NNG,3
증대,NNG,3
스키테일,NNG,3
등급별,NNG,3
범실,NNG,3
당기기,NNG,3
앰플,NNG,3
바로잡기,NNG,3
소음기,NNG,3
탄창,NNG,3
열라면,NNG,3
정견,NNG,3
신립,NNG,3
왜군,NNG,3
산패,NNG,3
파이토,NNG,3
케미컬,NNG,3
가빠지,VV,3
내분비,NNG,3
겸허하,VA,3
십시요,EF,3
델리나,NNP,3
자초하,VV,3
기승전,NNG,3
근심하,VV,3
용혜원,NNP,3
무심히,MAG,3
정현종,NNP,3
심규하,VV,3
만이천,NR,3
이해관계,NNG,3
묘청,NNP,3
전공자,NNG,3
재직,NNG,3
안철수,NNP,3
야권,NNG,3
집권,NNG,3
현행법상,NNG,3
헬스케어,NNG,3
헤지,NNG,3
신성장,NNG,3
이행,NNG,3
칠조,NR,3
리츠,NNG,3
방재,NNG,3
직권,NNG,3
자문단,NNG,3
전파되,VV,3
관광용,NNG,3
좌파,NNG,3
서명하,VV,3
죄명,NNG,3
기술사,NNG,3
한진택배,NNP,3
배상금,NNG,3
리그오브레전드,NNG,3
수호자,NNG,3
공허,XR,3
명사수,NNG,3
빈사,NNG,3
탄핵하,VV,3
관직,NNG,3
균등하,VA,3
수립하,VV,3
형사상,NNG,3
발부하,VV,3
군무원,NNG,3
선포되,VV,3
행동권,NNG,3
임시회,NNG,3
의결되,VV,3
비준,NNG,3
출석하,VV,3
삼조,NNP,3
발의,NNG,3
궐위,NNG,3
위임,NNG,3
안녕질서,NNG,3
세출,NNG,3
감찰하,VV,3
연임하,VV,3
부정확,NNG,3
부착,NNG,3
항공대,NNP,3
에릭,NNP,3
긴급히,MAG,3
국룰,NNG,3
해경,NNG,3
소령,NNG,3
클루니,NNP,3
행패,NNG,3
넥스트,NNP,3
과민성,NNG,3
스올,NNG,3
업신여기,VV,3
패역,NNG,3
음녀,NNG,3
ㄹ지어다,EC,3
경히,MAG,3
정금,NNP,3
벗어던지,VV,3
허물어지,VV,3
재수파,NNG,3
내보이,VV,3
고환,NNG,3
리우,NNP,3
감촉,NNG,3
신도림,NNP,3
이스트,NNG,3
토탈,NNG,3
칼칼,MAG,3
쫑알,MAG,3
들어차,VV,3
빙기,NNG,3
추정하,VV,3
거푸집,NNG,3
옥저,NNP,3
병합,NNG,3
설화,NNG,3
박혁거세,NNP,3
망고스틴,NNG,3
베리,NNP,3
성형기,NNG,3
을라고,EF,3
분산화되,VV,3
피터린치,NNP,3
숭어,NNG,3
선명,NNG,3
고병원,NNP,3
유통되,VV,3
콧,NNG,3
수용성,NNG,3
오호봉,NNG,3
송학동,NNP,3
부르크,NNP,3
자치권,NNG,3
트웨인,NNP,3
바젤,NNP,3
카펠교,NNP,3
용병대,NNG,3
함부르크,NNP,3
모젤,NNP,3
베스트팔렌,NNP,3
카롤루스,NNP,3
라인강,NNP,3
유골함,NNG,3
폭격하,VV,3
그랑테스트,NNP,3
독일계,NNG,3
그랑,NNG,3
이세,NNP,2
카를,NNP,3
물탱크,NNG,3
쑤아오,NNP,3
동피,NNP,3
미륵산,NNP,3
디피랑,NNG,3
삼덕항,NNP,3
초파리,NNG,3
누출,NNG,3
카피,NNG,3
장백기,NNG,3
보우하,VV,3
철갑,NNG,3
낙화유수,NNG,3
가담,NNG,3
청주시,NNP,3
중수,NNG,3
도산,NNP,3
안창호,NNP,3
충무공,NNP,3
샐리,NNP,3
사일,NNP,3
전조,NNG,3
최저치,NNG,3
바운딩,NNG,3
종무식,NNG,3
근질근질,MAG,3
적방하장,NNG,3
메탄가스,NNG,3
뉴쓰,NNG,3
던대,NNG,3
톡으로,MAG,3
깜놀,NNG,3
수입안,NNG,3
메씬저,NNG,3
코멘트하,VV,3
풍속도,NNG,3
위빠사나라,NNP,3
불분명,NNG,3
검사기,NNG,3
오랫만,NNG,3
한보,NNP,3
특빠원,NNP,3
라이징,NNG,3
휠씬,MAG,3
정삼,NNG,3
무미건조,NNG,3
아유,NNP,3
콜래드,NNG,3
미디엄레어,NNG,3
걱쩡,NNG,3
터라,EC,3
뒤바르,VA,3
불짬뽕,NNG,3
텃발,NNG,3
떠라,EF,3
기초화장품,NNG,3
고등어조림,NNG,3
업뜨,VV,3
자그로스산맥,NNP,3
뜨게질,NNG,3
인간쓰레기,NNG,3
황산화,NNG,3
타드,NNP,1
어든,NNG,3
날름,MAG,3
볼릭,NNG,3
메니에르,NNG,3
토런스,NNP,3
콜레스토롤,NNG,3
상빼,NNP,3
교민,NNG,3
피료,NNG,3
콰인,NNP,3
끔찍이,MAG,3
일로,NNG,3
후루룩후루룩,MAG,3
착용자,NNG,3
고무빠,NNG,3
면십입방,NNG,3
아델리펭귄,NNG,3
킨,EC,3
부케,NNG,3
긴즈버즈,NNP,3
전념,NNG,3
쌍수,NNG,3
으로하,VV,3
시가니,NNG,3
밧테리,NNG,3
다크초콜릿,NNG,3
소여,NNP,3
국제단위계,NNG,3
잠잠,NNG,3
운용하,VV,3
프리마켓,NNG,3
괴석,NNG,3
잖아아,EC,3
룸바르디아,NNP,3
밭들,NNG,3
꺽이,VV,3
러나저러,EC,3
러브호텔,NNG,3
청귤,NNP,3
호박고구마,NNG,3
유프라테스,NNP,3
커스타드,NNG,3
눌어붙,VV,3
이정옥,NNP,3
치,JX,3
대화명,NNG,3
사연패,NNG,3
하이고,MAG,3
돌입하,VV,3
안달께,NNG,3
와이러니,NNG,3
끄레뻬,NNG,3
애견,NNG,3
모닝글로리,NNG,2
보말,NNG,3
오마이걸,NNG,3
어달항,NNP,3
이천오백,NR,3
회센타,NNG,3
오겹살,NNG,3
텐동,NNG,3
동명항,NNP,3
속초하,VV,3
산발,NNG,3
남파랑,NNG,3
타이중,NNP,3
루앙프라방,NNP,3
방비엥,NNG,3
은모래,NNG,3
영국식,NNG,3
소고기뭇국,NNG,3
눈팅,NNG,3
스텔라,NNP,3
손아귀,NNG,3
소래포구,NNP,3
이지성,NNP,3
이뇨제,NNG,3
컴백하,VV,3
경도선,NNG,3
원예점,NNG,3
플랜터,NNG,3
버미큘라이트,NNG,3
본잎,NNG,3
이다,NNG,3
여물,VV,3
이듬해,NNG,3
곁눈,NNG,3
간이역,NNG,3
찬거리,NNG,3
을려구,EF,3
오마이걸,NNP,3
아이드,NNP,2
프로듀싱,NNG,3
이날치,NNG,3
충만치킨,NNG,3
초일,NNG,3
휴강,NNG,3
서유기,NNG,3
석류즙,NNG,3
배추쌈,NNG,3
머뭇,MAG,3
움츠러들,VV,3
장정일,NNP,3
김광규,NNP,3
제로페이,NNG,3
김현식,NNP,3
맛점,NNG,3
감독관,NNG,3
스타벅쓰,NNG,3
복기,NNG,3
성패,NNG,3
즉위하,VV,3
당파,NNG,3
누빔,NNG,3
따릉이,NNP,3
조보아,NNP,3
무채색,NNG,3
하음,NNP,3
아주,NNP,3
콩순,NNG,3
속눈썹,NNG,3
타코야끼,NNG,3
태만,NNG,3
맛저,NNG,3
슈퍼주니어,NNP,3
연곡사,NNG,3
딥스,NNP,3
초계문신,NNG,3
야크,NNP,3
적잖,VA,3
근우,NNG,3
체인지업,NNG,3
스프링캠프,NNG,3
몸쪽,NNG,3
몰리나,NNP,3
전두환,NNP,3
콰광,MAG,3
단연코,MAG,3
단군왕검,NNP,3
몽테뉴,NNP,3
세익스피어,NNP,3
병지방,NNP,3
율곡,NNP,3
금당,NNG,3
일주도,NNG,3
서강,NNP,3
도림사,NNG,3
이즈덤,NNG,3
프리퀀,NNG,3
구로역,NNP,3
곘다,EF,3
붕탄질,NNP,3
꺠끗하,VV,3
수멸,NNG,3
수헬리베붕탄질산플루네온나마알규인황염아르칼칼슘,MAG,3
무꺼떻,VA,3
닛,NNG,1
쾅쾅쾅,NNG,2
형임,MAG,2
껄,NNG,1
엄맛,NNG,1
다스,NNP,2
빠나나,MAG,2
목소릿,NNG,1
주창,NNG,2
럴,VV,1
학녕,NNG,2
형안,MAG,2
비밀번,NR,2
크릭,NNG,1
핼,NNG,1
삼빌딩,NNG,2
눈누눈,NNG,2
콴,NNP,2
조가,NNG,1
후라이드치킨,NNG,2
해성,NNP,2
선준이,NNG,1
청문,NNG,1
샤르르,MAG,1
회준,NNG,2
뎅,NNG,1
무찔르,VV,2
링킹,NNG,1
잉거,MAG,1
위보,JX,2
박타령,NNG,2
로딩,NNG,1
려서,EC,1
으게,EF,2
으니면,EC,1
볏다,NNG,1
에자,NNG,2
입으,NNG,2
진제,NNG,1
글래,NNG,1
겨울애,NNG,1
거능,NNG,2
다서,MAG,2
엉청,NNG,1
가오,NNP,2
글면,NNG,2
아어,EF,1
머큐리반,NNP,2
노랭자,NNG,1
닉,NNG,2
어머니니깐,NNG,2
환정기,NNG,1
루덜프,NNG,1
탄,,2
앗싸,,2
가비,NNG,2
엄쓰,VV,2
라고서,EC,1
계상,NNG,1
가겹,VA,1
풍량,NNG,1
밍,NNP,2
할인주,NNG,2
론맛,NNG,2
에어플라,NNG,2
네모내,VA,1
큐리,NNP,1
서선,NNG,1
조야하,VV,1
반련,NNG,2
물컹물컹거리,VA,2
도시락이,NNG,1
야,VA,2
스마스,MAG,2
호형,NNG,1
눈썰,NNG,2
한가득하,VA,1
패트,NNP,2
빠갛,VA,1
잘게,NNG,2
국집,NNG,2
부먹이,VV,2
재요,NNG,1
뺌,NNG,1
쌰워,MAG,2
맡틀,VV,2
세경이,NNG,1
희빈,NNG,2
첨성,NNG,1
환물,NNG,2
ㄴ서,NNG,2
프룻,NNG,1
꿀빵이,NNP,1
시올,NNG,2
아아주,NNG,1
학일,NR,2
동근,MAG,1
을스,EC,2
그림그림,NNG,2
색연필색연필,NNG,2
수증,NNG,1
고속도,NNG,2
아다,MAG,2
릭터,NNG,2
콜렛,MAG,2
얘얘기,NNG,1
읽었,NNG,2
줘,VV,2
실리얼,NNG,2
예쁜,NNG,2
종원,NNG,1
버버스,NNG,1
부우,VV,2
시려,NNG,2
주민이,NNG,1
휘휘,MAG,1
공추,NNG,1
대리고,NNG,2
정,NR,1
꼭대,NNG,2
조금조금,MAG,1
도와드,NNG,1
계소,NNG,2
당가,NNG,2
옆구,NNG,1
아이크,NNP,2
미드필터,MAG,2
젔,EP,2
는는데,EF,2
ㄹ시,VV,1
고슴,MAG,1
샴샴푸,NNG,1
깄,VV,1
식식,NNG,1
무무섭,VV,1
십월,NR,1
구점,NNP,2
단달하,VA,2
호박히,MAG,2
레못,NNG,1
노라,NNP,2
밝,NNG,2
함머니,NNP,1
일매,NNP,2
웃나라,NNG,2
따와,MAG,2
르,,2
음에,NNP,2
디로,NNP,2
토리,,2
수랑,NNG,2
있싶,VV,2
글러버,NNG,1
말양,NNG,1
양칠,NNG,2
잎다,MAG,2
낙곱새,,2
뿌지직,MAG,1
콩콩,NNP,2
열넷,NR,2
스물셋,NR,1
스물넷,NR,1
해드,NNG,2
마사보,MAG,1
벌꽃,NNG,1
민끄럼틀,NNG,1
병아,NNG,1
하여하,VA,1
레피시,MAG,1
하룻잠,MAG,2
시시험,NNG,1
계계속,NNG,1
요왕,NNG,2
달린,NNG,1
사슴벌레,NNG,1
뇨,NNG,2
짜지,MAG,2
대영,NNP,2
박물,NNG,1
아야,NNP,2
토닥,NNG,2
힌,NNG,1
난주,NNP,1
있쩌,VV,2
마수,NNG,2
있지,VA,2
았쩌,EF,2
있찌,VA,2
은네,NNG,2
추로스,NNG,2
나때,NNG,1
프,NNG,2
캐리비안베이,NNP,1
가강아지,NNG,1
금살금,MAG,2
삼풍,NNP,2
항교,NNP,1
감린교회,MAG,2
샐콤,NNG,2
쩌,,2
참하,VV,1
준선이,NNG,2
미카,NNP,1
이본,NNP,1
치원하,VA,2
줘,NNG,2
쫒기,VV,1
뿌,,2
렌,NNP,1
꽃심,VV,2
파,MAG,2
육심점,NNG,2
여진,NNG,1
저깄,VV,2
엄머,NNP,1
굴개,NNG,2
버러,NNG,1
스물살,NNG,1
맘스터,NNG,2
도윤,NNG,1
참참,NNG,1
거요,EC,1
람개비,NNG,2
찰서,NNP,2
니것,NNG,1
갈,NNP,2
도고,NNP,2
씹혀지,VV,2
콜록콜록콜록,MAG,1
스폰지밥,NNG,1
뒀,EC,2
에취,NNG,1
꺼번에,NNG,1
떡볶,NNG,2
망느,VV,2
월리,NNG,1
캡쳐,NNG,1
텔레,NNG,1
옹가,NNG,1
시분,NNG,1
줄리,NNP,2
때,NNP,2
가라지,NNG,2
이사오,NNP,2
청바,MAG,1
만만지,VV,2
옹,NNG,1
묵도,NNG,2
힘힘들,VA,2
크레더블,NNG,2
하나둘셋,NNG,1
봤,EC,2
천자문,NNG,2
지마,NNG,1
릇,MAG,1
쭐,NNG,1
코로나로,NNG,2
과후,NNP,2
궈,NNP,2
장,,2
씰,NNG,2
씰룩,MAG,1
피피아노,NNG,2
머리큐,NNG,1
간자,NNG,1
탐촌,NNG,1
떨르,VA,2
구니,MAG,2
후라보,NNG,1
넣으,MAG,2
병산선원,NNG,1
블루스투스,NNG,1
주서야,NNG,2
해스,MAG,2
오랑,MAG,2
펴내,VV,1
파라,NNG,1
북동,NNG,2
누들,NNG,1
어으,NNG,1
어청,NNP,2
골구루,MAG,1
렸,EF,1
다즈,NNG,1
릅,NNG,1
마큼,MAG,2
라떼라고,NNP,2
뚜,NNP,1
롤리,NNG,1
바짝반짝,NNG,2
얖,NNG,1
끼오,MAG,1
카치카,NNG,2
심조심,MAG,1
글보글,NNG,2
엄새,NNG,1
여요,NNP,1
순복금교회,MAG,2
아아프,VA,1
콩알,NNG,1
빠빠,VV,1
시싫,VV,2
토피아,NNG,2
이크,,2
볶이,MAG,2
아우취,NNG,2
지롱,EC,1
뚜뚜두,MAG,2
위시,NNG,1
딸국질,NNG,2
리움,NNG,1
요요리,NNG,2
시쓰,VV,2
현장학,NNG,1
럿,NNG,1
빠삭빠삭하,VV,2
케챱,,2
인형아,NNG,1
예븐,NNG,2
꼬물꼬물,NNG,2
기라,VV,2
하되,VV,1
랄라,NNG,1
엘리베이,NNG,2
브,NNP,1
병상서원,NNP,2
거생,NNG,1
병원서원,NNG,2
훨씨,NNG,1
수,EF,1
간난,NNP,2
출게,NNP,1
발고,NNG,1
반짝반짝거리,VV,2
나바,NNG,2
할로,NNG,2
석도,NNG,1
꼬댁,NNG,2
슨데,EF,1
불스,NNP,2
느질,MAG,2
실대로,MAG,2
햇볏,NNG,1
장학습,NNG,1
질척질,VV,2
척거리,VV,2
시시골,NNG,2
원숭,NNG,1
손으손,NNG,1
나나나,NNG,2
잖,MAG,1
컵면,NNG,1
크리스마트,NNG,1
매끌미끌,NNG,1
어요방,NNG,1
비가,NNG,2
즈겁,VA,1
에일,NNG,2
러윈,NNG,1
진기,NNG,1
피난다,MAG,2
친천,NNG,1
신난,,2
예비하,VV,1
트라이크,MAG,1
흐글,NNG,2
에래,EF,1
이큐,NNG,1
우시,NNP,2
처서,NNG,2
오스,NNG,1
방주,NNG,1
밀번호,MAG,2
평결,NNG,1
얼둘,NNG,1
철역,NNG,1
줗,VA,1
인이,NNG,1
로그린,NNG,1
냇,NNP,2
감전,NNG,1
판,,2
애이,NNG,2
가우,NNP,1
지작,MAG,2
요쿠르트,MAG,2
휴주,NNG,1
ㄹ르,VV,2
이이이,NNG,1
놀오,VV,1
컴퓨,NNG,2
잘르,VA,2
바바람개비,NNG,1
치친구,NNG,1
아장,MAG,2
크리마스,MAG,2
도나,NNP,2
벚,NNG,2
큭,NNG,1
문문,NNG,1
킁,NNG,2
놀고래,MAG,1
느러미,NNG,1
스나,NNG,2
새장,NNG,1
구본,NNG,1
허준이,MAG,1
놀아,NNG,2
솜사,NNG,1
형석,NNP,1
퐁듀,MAG,2
학,NR,2
할머,MAG,1
압학,NNG,1
왼,NNG,2
카카드,NNG,1
수숙제,NNG,1
울음소,NNG,1
빈도,NNG,1
레르기,NNG,2
꿀꺽꿀,MAG,1
릴라,NNG,1
가바,NNG,2
아게,NNP,1
난무,NNG,1
달리,NNP,2
니데,EF,1
지베,NNG,2
전자기,NNG,2
구릇,NNG,1
상강,NNG,1
장갑이,NNG,1
운운전,NNG,1
겯,VA,2
옐로우석,NNG,2
계안,NNG,1
아이돌이,NNP,1
뜨뜨겁,VA,2
매가이버,NNG,2
앞치,MAG,2
요크,NNP,2
지까,EF,1
민수,NNG,2
푸트,NNG,2
몹,,2
고고모,NNG,1
베이어스,NNG,2
할로원데이,NNG,2
성선,NNG,1
리븐,NNG,1
칙칙,,2
단소,NNG,1
삼실,NNG,2
더로,MAG,1
사료하,VV,1
총통,NNG,1
나개,NNG,1
뽀,MAG,1
자로,NNP,2
가자기,NNG,2
요내,NNG,1
도양,NNG,1
일직,NNG,1
그임,NNG,2
제다,NNP,2
음제,NNP,2
먹으,VV,2
저길,NNG,2
인들,NNG,2
무너,NNP,2
휴시,NNG,1
자나,NNG,2
쒜쒜,NNG,2
오다르,NNP,1
닌까,,2
지짜,,2
영탕,NNG,1
으닝까,EF,1
당,EC,2
동사무,NNP,1
랑,EF,2
만질만질하,VA,2
도후감,MAG,2
따땃하,VV,2
시너,NNG,2
쩝쩝,NNG,2
댕댕댕,NNG,2
애드니,MAG,1
페에,NNP,2
더나,EF,1
거너,VV,2
알나,NNG,2
오오십,NR,1
터파크,NNG,2
다선,NNG,2
탄절,NNG,1
후후후후,NNG,2
흐,VA,2
참치회,NNG,1
찬이,NNG,2
음나,NNP,1
넘청,NNG,2
비틀리,VV,1
이버,NNG,2
이물,NNG,1
키티엑스,NNG,2
여무,NNG,2
으래,NNP,2
림,,2
코끼,NNP,2
소연,NNG,2
탐,NR,2
바바닷가,NNG,1
어빵,NNG,1
니고,NNG,2
아빠차,NNG,2
학정,NNG,1
오파,NNG,1
바닷개,NNG,1
미영이,NNG,2
천둥번개,NNG,1
필깎기,MAG,2
부차기,NNG,1
스톰에스,NNG,1
점왕,NNG,1
닿이,VV,1
며몇,NR,1
구슬하,VV,1
바쓰,VV,1
할머니집,NNP,2
더도,EC,2
비비,,2
끔따끔,NNG,1
맛잇,NNG,1
샌달,NNG,1
울먹,NNG,2
뜨그,NNG,1
장화랑,NNG,2
딸칵,NR,1
짝짝짝,NNG,2
파스랑,NNG,2
가염,NNG,1
때매,NNG,1
구구나,,2
톨케이트,MAG,2
보오,VV,1
린다,NNP,2
리베이터,MAG,2
조그맣하,VA,1
아이올린,MAG,2
셔,VA,2
얼크,VA,1
젊었,VV,2
어리광이,NNG,1
다가다가오,VA,2
매요,NNG,2
상수,NNG,1
신미,NNG,2
몰라가,VV,1
롬,NNG,2
아싸,NNP,2
휴장,NNG,1
나구,EF,1
융,NNP,2
힛,NNG,2
박쓰,VV,1
초행,NNG,2
소금놀이,NNG,2
어네,NNG,1
피지컬,NNG,1
배돈,MAG,2
조좀비,NNG,2
극곰,MAG,2
울라프,MAG,2
치미,MAG,2
쭉하,VA,2
삭하,VA,1
리자,,2
달기,NNG,2
브러시,NNG,1
아저,NNG,1
마금,NNG,1
슈로,NNG,2
다시다시,NNG,2
일매일,NNG,2
슴도치,VV,2
세마,NNG,2
하할아버지,NNG,1
혔,EC,2
내내,VV,2
선껌,NNG,1
틀래,MAG,2
있하,VV,1
걔걔,NNG,2
얼얼마,NNG,1
나와,NNG,1
마이네임,NNG,1
뉴이얼,NNG,1
탇,VV,1
